source,source_type,year,make,model,vin,price,mileage,location,engine,axles,transmission_type,transmission_speed,wheelbase_inches,apu,truck_type,sleeper_size,overhaul_paperwork,listing_url,auction_date,first_seen_date,last_seen_date,is_duplicate,review_flag,is_relisted,status,created_at,updated_at
equipmentfacts.com,auction,2007,Freightliner,Coronado,12DC9L5GM0LG4TAC8,5000.0,2137616,"Indianapolis, IN",Detroit DD13,6x4,Manual,18,209,False,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/62735124,2023-12-03,2023-11-03,2024-01-29,False,True,False,withdrawn,2023-11-03 07:00:00,2024-01-29 00:00:00
truckpaper.com,retail,2013,Freightliner,Columbia,XE16WF030UE2TTG24,59277.72,834426,"Atlanta, GA",Detroit Series 60,6x4,Manual,18,235,False,Box Truck,,False,https://www.truckpaper.com/listing/57618339,,2024-01-24,2024-05-03,False,False,True,withdrawn,2024-01-24 22:00:00,2024-05-03 00:00:00
truckpaper.com,retail,2020,Freightliner,Columbia,HXBS8LKCXW60VE5CR,122438.75,603866,"Dallas, TX",Detroit Series 60,6x4,Automatic,12,199,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/91540374,,2025-01-09,2025-03-23,False,False,False,ended,2025-01-09 13:00:00,2025-03-23 00:00:00
truckpaper.com,retail,2018,Freightliner,Cascadia,Z545E5N8T7U8EYG2E,92834.2,730087,"Indianapolis, IN",Cummins X15,6x4,Automatic,12,258,False,Dump,,False,https://www.truckpaper.com/listing/54486060,,2024-04-08,2025-11-07,False,False,False,withdrawn,2024-04-08 08:00:00,2025-11-07 00:00:00
truckpaper.com,retail,2002,Volvo,VNL760,VJRPASZZZLX0TDSBD,5000.0,2495335,"Indianapolis, IN",Volvo D13,6x4,Automatic,12,233,False,Sleeper,"86""",True,https://www.truckpaper.com/listing/37362703,,2025-02-15,2025-02-22,False,True,False,withdrawn,2025-02-15 11:00:00,2025-02-22 00:00:00
commercialtrucktrader.com,retail,2014,Volvo,VNL760,W4Y15FKMMUT61FJW7,48251.68,1101960,"Phoenix, AZ",Volvo D13,6x4,Manual,10,217,False,Flatbed,,False,https://www.commercialtrucktrader.com/listing/47981765,,2023-11-01,2023-12-09,False,False,False,ended,2023-11-01 23:00:00,2023-12-09 00:00:00
commercialtrucktrader.com,retail,2019,Freightliner,Coronado,Z1UG65NL59MLEVHZP,111637.7,460068,"Fort Worth, TX",Detroit DD13,6x4,Automatic,10,240,False,Flatbed,,False,https://www.commercialtrucktrader.com/listing/49503327,,2023-10-03,2023-10-20,False,False,False,ended,2023-10-03 21:00:00,2023-10-20 00:00:00
commercialtrucktrader.com,retail,2019,Mack,Anthem,JHU6LHDW3S9Z5S69B,110309.4,448700,"Salt Lake City, UT",MP8,6x4,Automatic,12,213,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/85265857,,2025-04-29,2025-05-25,False,False,True,withdrawn,2025-04-29 12:00:00,2025-05-25 00:00:00
truckpaper.com,retail,2011,Kenworth,T680,5M40VT26EAMZG1PR6,5000.0,1947919,"Memphis, TN",Cummins X15,6x4,Manual,13,255,False,Day Cab,,False,https://www.truckpaper.com/listing/51373674,,2025-08-08,2026-01-06,False,True,False,ended,2025-08-08 09:00:00,2026-01-06 00:00:00
truckpaper.com,retail,2017,Kenworth,T880,TX9V1CN1X9NGFBV32,96042.36,747221,"Atlanta, GA",PACCAR MX13,6x4,Manual,10,189,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/84007257,,2023-05-29,2023-06-26,False,False,False,withdrawn,2023-05-29 20:00:00,2023-06-26 00:00:00
truckpaper.com,retail,2021,Freightliner,Coronado,6DBAJ3621ZYBV4EKU,143695.61,366965,"Salt Lake City, UT",Detroit DD13,6x4,Manual,18,236,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/22222559,,2024-11-22,2025-03-16,False,False,True,ended,2024-11-22 05:00:00,2025-03-16 00:00:00
commercialtrucktrader.com,retail,2012,Peterbilt,579,6LBTY65P4NHJK8C1W,49754.02,1060323,"Memphis, TN",Cummins X15,6x2,Automatic,10,211,False,Sleeper,"86""",True,https://www.commercialtrucktrader.com/listing/31347727,,2024-04-22,2024-07-30,False,False,False,withdrawn,2024-04-22 18:00:00,2024-07-30 00:00:00
ritchiebros.com,auction,2019,Volvo,VNL860,VM13GDN0D23CJU7KL,101258.01,707309,"Kansas City, MO",Volvo D13,6x4,Automatic,12,260,False,Box Truck,,False,https://www.ritchiebros.com/listing/64019388,2024-08-25,2024-08-25,2024-10-04,False,False,False,withdrawn,2024-08-25 09:00:00,2024-10-04 00:00:00
truckpaper.com,retail,2022,Kenworth,T680,KXTR8DJ041WFPUKPX,135570.48,234179,"Kansas City, MO",PACCAR MX13,6x4,Automatic,12,215,False,Day Cab,,False,https://www.truckpaper.com/listing/77937780,,2025-12-29,2026-04-05,False,False,False,withdrawn,2025-12-29 21:00:00,2026-04-05 00:00:00
ironplanet.com,auction,2018,Freightliner,Coronado,8CSLZ0UJLTU363J40,107661.3,844599,"Fort Worth, TX",Detroit DD13,6x4,Automatic,10,242,True,Sleeper,"72""",False,https://www.ironplanet.com/listing/21246674,2025-04-20,2025-04-08,2025-04-28,False,False,False,withdrawn,2025-04-08 05:00:00,2025-04-28 00:00:00
commercialtrucktrader.com,retail,2019,Freightliner,Cascadia,JAJ56DCK4YXJWPFX1,106719.22,651427,"Dallas, TX",Detroit DD15,6x2,Automatic,10,233,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/91667377,,2023-08-10,2023-08-25,False,False,False,withdrawn,2023-08-10 22:00:00,2023-08-25 00:00:00
ritchiebros.com,auction,2020,Kenworth,T880,0XRMBLL8NXUVXV0CD,121451.43,428438,"Chicago, IL",PACCAR MX13,6x4,Automatic,10,249,False,Sleeper,"72""",False,https://www.ritchiebros.com/listing/66888419,2023-09-28,2023-08-05,2023-10-17,False,False,False,ended,2023-08-05 17:00:00,2023-10-17 00:00:00
equipmentfacts.com,auction,2015,Freightliner,Columbia,02M43D216Y4RH2Z51,48287.98,1447376,"Chicago, IL",Detroit Series 60,6x2,Manual,18,239,False,Sleeper,"48""",False,https://www.equipmentfacts.com/listing/54333359,2025-10-15,2025-09-30,2025-12-10,False,False,False,ended,2025-09-30 23:00:00,2025-12-10 00:00:00
commercialtrucktrader.com,retail,2021,International,ProStar,P9CVEG5ZY8XSWZXD4,114195.08,619667,"Fort Worth, TX",MaxxForce 13,6x4,Automatic,12,269,False,Flatbed,,False,https://www.commercialtrucktrader.com/listing/47482434,,2023-12-01,2024-01-23,False,False,False,withdrawn,2023-12-01 09:00:00,2024-01-23 00:00:00
commercialtrucktrader.com,retail,2007,International,LT625,VF2PMH4Z45SPB1944,5000.0,1801979,"Houston, TX",A26 Engine,6x4,Automatic,10,210,True,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/32632796,,2025-12-20,2026-01-15,False,True,False,ended,2025-12-20 17:00:00,2026-01-15 00:00:00
commercialtrucktrader.com,retail,2022,Kenworth,W900,Y72LLR36XTLL26LXG,128574.1,538714,"Phoenix, AZ",Cummins X15,6x4,Automatic,12,239,False,Box Truck,,False,https://www.commercialtrucktrader.com/listing/63723042,,2025-01-22,2025-03-20,False,False,False,ended,2025-01-22 15:00:00,2025-03-20 00:00:00
commercialtrucktrader.com,retail,2007,Freightliner,Cascadia,KB5WG5AUMX4SF6TJ2,5000.0,2088534,"Phoenix, AZ",Detroit DD15,6x4,Automatic,10,220,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/36297459,,2023-08-26,2024-03-25,False,True,False,ended,2023-08-26 02:00:00,2024-03-25 00:00:00
truckpaper.com,retail,2025,Peterbilt,389,CABWE5A4C88EA7RMW,164752.82,82934,"Salt Lake City, UT",Cummins X15,6x4,Automatic,10,249,False,Day Cab,,False,https://www.truckpaper.com/listing/93681411,,2023-05-03,2023-08-05,False,False,True,ended,2023-05-03 12:00:00,2023-08-05 00:00:00
equipmentfacts.com,auction,2019,Peterbilt,567,5MVB93GAM39PHWEUB,124498.89,499988,"Dallas, TX",PACCAR MX13,6x4,Manual,13,214,True,Sleeper,"80""",False,https://www.equipmentfacts.com/listing/14442629,2026-03-21,2026-03-21,2026-05-20,False,False,False,ended,2026-03-21 03:00:00,2026-05-20 00:00:00
equipmentfacts.com,auction,2014,International,LT625,2P57JTWKJ6J16DL69,36715.01,1532189,"Phoenix, AZ",A26 Engine,6x4,Manual,10,240,False,Day Cab,,False,https://www.equipmentfacts.com/listing/23711156,2024-02-27,2024-01-09,2024-03-08,False,True,False,ended,2024-01-09 01:00:00,2024-03-08 00:00:00
commercialtrucktrader.com,retail,2020,Freightliner,Coronado,VXZT9AMCN01XNCBJT,108546.84,492554,"Fort Worth, TX",Detroit DD13,6x4,Automatic,12,192,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/98690193,,2026-05-28,2026-06-11,False,False,False,active,2026-05-28 13:00:00,2026-06-11 00:00:00
commercialtrucktrader.com,retail,2015,Freightliner,Columbia,5001AVAC0UZKVTDGS,71148.09,1131079,"Phoenix, AZ",Detroit Series 60,6x4,Automatic,12,248,True,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/96483438,,2024-08-18,2024-10-03,False,False,False,withdrawn,2024-08-18 21:00:00,2024-10-03 00:00:00
ironplanet.com,auction,2017,Volvo,VNL760,KEMHKN3PDT2NEKUMM,113255.64,427292,"Salt Lake City, UT",Volvo D13,6x4,Automatic,12,245,True,Sleeper,"72""",False,https://www.ironplanet.com/listing/52277923,2025-02-22,2025-01-04,2025-03-27,False,False,False,withdrawn,2025-01-04 02:00:00,2025-03-27 00:00:00
commercialtrucktrader.com,retail,2009,Freightliner,Cascadia,GRDJMB1H5AJL94NZ8,36703.28,1133176,"Fort Worth, TX",Detroit DD15,6x4,Automatic,12,205,True,Sleeper,"72""",True,https://www.commercialtrucktrader.com/listing/17794922,,2025-07-19,2025-08-11,False,False,False,ended,2025-07-19 12:00:00,2025-08-11 00:00:00
truckpaper.com,retail,2013,Freightliner,Columbia,JLB6YM64HWLD17XRU,57346.34,867004,"Houston, TX",Detroit Series 60,6x4,Automatic,10,267,False,Dump,,False,https://www.truckpaper.com/listing/86384367,,2025-10-13,2026-06-11,False,False,False,active,2025-10-13 08:00:00,2026-06-11 00:00:00
ritchiebros.com,auction,2022,International,LT625,TSHLKE2461A5L1X2F,148061.52,252556,"Phoenix, AZ",A26 Engine,4x2,Manual,13,233,False,Day Cab,,False,https://www.ritchiebros.com/listing/14740482,2026-05-28,2026-02-13,2026-06-11,False,False,False,active,2026-02-13 12:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2006,Freightliner,Coronado,2YM8YLBM2VBZSBVVR,5000.0,1623507,"Houston, TX",Detroit DD13,6x4,Manual,10,203,True,Sleeper,"80""",False,https://www.equipmentfacts.com/listing/74036301,2025-06-21,2024-04-12,2025-10-24,False,True,False,withdrawn,2024-04-12 10:00:00,2025-10-24 00:00:00
truckpaper.com,retail,2020,Freightliner,Cascadia,12R050W3XHC1D9H0W,125795.71,453048,"Houston, TX",Cummins X15,6x4,Manual,18,231,True,Sleeper,"72""",False,https://www.truckpaper.com/listing/33635323,,2024-06-18,2024-09-19,False,False,False,withdrawn,2024-06-18 08:00:00,2024-09-19 00:00:00
equipmentfacts.com,auction,2017,Volvo,VNL760,K3ZATNW2VGDZC6RTL,88002.69,877107,"Chicago, IL",Volvo D13,4x2,Automatic,10,246,False,Dump,,False,https://www.equipmentfacts.com/listing/47869981,2024-01-01,2023-11-07,2024-01-10,False,False,False,ended,2023-11-07 15:00:00,2024-01-10 00:00:00
equipmentfacts.com,auction,2018,International,LT625,PTUAJKT79GK96WVLU,101614.29,540521,"Fort Worth, TX",A26 Engine,6x4,Manual,10,241,False,Flatbed,,False,https://www.equipmentfacts.com/listing/99150863,2026-05-23,2026-04-18,2026-06-11,False,False,True,active,2026-04-18 09:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2021,Kenworth,W900,WXTXKXL3KBPUM9V29,140898.64,385739,"Chicago, IL",Cummins X15,6x4,Automatic,12,205,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/94049653,2023-11-24,2023-11-13,2024-04-21,False,False,False,withdrawn,2023-11-13 04:00:00,2024-04-21 00:00:00
ritchiebros.com,auction,2025,Freightliner,Coronado,XRA0UX2T7JNC3NAW4,165704.18,118232,"Chicago, IL",Detroit DD13,6x4,Automatic,10,204,False,Box Truck,,False,https://www.ritchiebros.com/listing/86448511,2025-08-31,2025-07-14,2026-03-09,False,False,False,ended,2025-07-14 04:00:00,2026-03-09 00:00:00
ritchiebros.com,auction,2018,Volvo,VNL760,SRB7L86E4541NFEX4,100910.89,763665,"Salt Lake City, UT",Volvo D13,6x4,Automatic,10,237,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/39905247,2024-09-16,2024-08-17,2024-10-29,False,False,False,ended,2024-08-17 00:00:00,2024-10-29 00:00:00
truckpaper.com,retail,2018,International,ProStar,9E8T7R2CLBKR1KYUH,105131.45,514701,"Salt Lake City, UT",MaxxForce 13,6x4,Automatic,12,210,False,Sleeper,"60""",False,https://www.truckpaper.com/listing/77472664,,2025-02-25,2025-08-30,False,False,False,withdrawn,2025-02-25 01:00:00,2025-08-30 00:00:00
commercialtrucktrader.com,retail,2019,Freightliner,Cascadia,7D0PX7EFU5K0S275W,119318.31,751917,"Salt Lake City, UT",Detroit DD15,6x2,Manual,13,228,False,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/77893989,,2023-11-27,2024-01-21,False,False,False,ended,2023-11-27 21:00:00,2024-01-21 00:00:00
commercialtrucktrader.com,retail,2004,International,ProStar,FJ8RRDD59GFG38D0E,5000.0,2866855,"Indianapolis, IN",MaxxForce 13,6x4,Automatic,12,247,True,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/24241197,,2024-06-11,2025-03-21,False,True,False,ended,2024-06-11 20:00:00,2025-03-21 00:00:00
truckpaper.com,retail,2014,Volvo,VNL860,Y38AX5GVVM9TMJ7G6,66835.89,806727,"Houston, TX",Volvo D13,6x4,Manual,18,250,False,Sleeper,"72""",False,https://www.truckpaper.com/listing/82529351,,2023-05-12,2023-05-25,False,False,False,ended,2023-05-12 14:00:00,2023-05-25 00:00:00
ritchiebros.com,auction,2007,Freightliner,Coronado,24SZCPATTBB5PZ1B6,5000.0,2174646,"Dallas, TX",Detroit DD13,6x4,Automatic,10,209,True,Sleeper,"48""",False,https://www.ritchiebros.com/listing/27554041,2025-03-02,2025-01-09,2025-03-14,False,True,False,ended,2025-01-09 14:00:00,2025-03-14 00:00:00
commercialtrucktrader.com,retail,2013,Peterbilt,579,LKJ4KMJEFVX08JBFK,53610.53,932047,"Chicago, IL",Cummins X15,6x4,Automatic,12,247,False,Dump,,False,https://www.commercialtrucktrader.com/listing/12025172,,2025-10-04,2026-01-17,False,False,False,withdrawn,2025-10-04 13:00:00,2026-01-17 00:00:00
truckpaper.com,retail,2013,Freightliner,Coronado,6T3FFTN6U8BLLZYGT,47529.03,1203571,"Indianapolis, IN",Detroit DD13,6x4,Automatic,10,216,False,Day Cab,,True,https://www.truckpaper.com/listing/68604829,,2024-07-02,2024-07-08,False,False,False,withdrawn,2024-07-02 09:00:00,2024-07-08 00:00:00
ironplanet.com,auction,2011,Peterbilt,389,VXUZ9BUSLZ5ACVXYY,26840.1,1231190,"Chicago, IL",Cummins X15,4x2,Manual,10,227,False,Day Cab,,False,https://www.ironplanet.com/listing/72059737,2024-08-29,2024-07-23,2024-11-01,False,False,False,ended,2024-07-23 12:00:00,2024-11-01 00:00:00
ironplanet.com,auction,2016,Freightliner,Cascadia,H44UMU1MSLF807A0J,89605.93,672970,"Dallas, TX",Detroit DD15,6x4,Manual,18,207,False,Box Truck,,False,https://www.ironplanet.com/listing/18129082,2024-07-22,2024-03-02,2024-07-24,False,False,False,withdrawn,2024-03-02 17:00:00,2024-07-24 00:00:00
truckpaper.com,retail,2020,Freightliner,Columbia,N5VG493LJ1M84FFLW,124290.8,435041,"Kansas City, MO",Detroit Series 60,6x4,Automatic,10,238,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/46130844,,2023-07-28,2023-10-08,False,False,False,ended,2023-07-28 17:00:00,2023-10-08 00:00:00
truckpaper.com,retail,2012,Volvo,VNL860,U8XG0B1R3PD28AT4S,52283.34,1131229,"Fort Worth, TX",Volvo D13,6x2,Automatic,10,217,True,Sleeper,"80""",False,https://www.truckpaper.com/listing/45225203,,2023-07-21,2023-10-05,False,False,False,ended,2023-07-21 04:00:00,2023-10-05 00:00:00
truckpaper.com,retail,2020,Peterbilt,389,C1PC2Y3NBM05S4RRT,100087.51,930855,"Atlanta, GA",Cummins X15,6x4,Automatic,10,241,True,Day Cab,,False,https://www.truckpaper.com/listing/82749459,,2025-08-04,2025-09-03,False,False,False,ended,2025-08-04 03:00:00,2025-09-03 00:00:00
commercialtrucktrader.com,retail,2024,Volvo,VNL760,ZT6C0ZM5FMF6B7DP0,155694.99,226020,"Atlanta, GA",Volvo D13,6x4,Automatic,12,248,False,Sleeper,"80""",False,https://www.commercialtrucktrader.com/listing/48228819,,2024-04-25,2024-06-24,False,False,True,ended,2024-04-25 07:00:00,2024-06-24 00:00:00
truckpaper.com,retail,2018,Volvo,VNL760,7J6S44G0FGX50K16F,107992.83,407005,"Kansas City, MO",Volvo D13,6x4,Automatic,12,229,True,Sleeper,"48""",False,https://www.truckpaper.com/listing/57593541,,2025-10-11,2026-01-07,False,False,False,withdrawn,2025-10-11 20:00:00,2026-01-07 00:00:00
ironplanet.com,auction,2015,Freightliner,Coronado,9P15P0RJ1AYPU3A2A,65739.3,920747,"Indianapolis, IN",Detroit DD13,6x4,Manual,18,209,False,Dump,,False,https://www.ironplanet.com/listing/15400226,2025-02-24,2025-01-06,2025-03-14,False,False,False,ended,2025-01-06 16:00:00,2025-03-14 00:00:00
ritchiebros.com,auction,2017,Freightliner,Coronado,PWSHLT7DZYM39X5HE,82673.12,962472,"Salt Lake City, UT",Detroit DD13,6x4,Automatic,10,218,False,Sleeper,"80""",False,https://www.ritchiebros.com/listing/49549472,2025-09-26,2025-09-05,2025-12-21,False,False,False,withdrawn,2025-09-05 00:00:00,2025-12-21 00:00:00
equipmentfacts.com,auction,2004,Peterbilt,389,WP5XUD7N7TN3M0D6Y,5000.0,1943687,"Salt Lake City, UT",Cummins X15,6x4,Automatic,10,253,False,Day Cab,,False,https://www.equipmentfacts.com/listing/64890800,2023-05-22,2023-04-26,2023-08-17,False,True,False,ended,2023-04-26 16:00:00,2023-08-17 00:00:00
commercialtrucktrader.com,retail,2015,Kenworth,W900,XES9WCR289NMVF01U,62871.57,1405034,"Kansas City, MO",Cummins X15,6x4,Automatic,12,232,True,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/61130489,,2025-09-03,2025-11-22,False,False,False,withdrawn,2025-09-03 01:00:00,2025-11-22 00:00:00
commercialtrucktrader.com,retail,2014,Volvo,VNL860,P8XF2VGFLR8K08M1C,64358.91,905171,"Kansas City, MO",Volvo D13,4x2,Manual,10,219,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/66018722,,2025-11-17,2026-01-26,False,False,False,ended,2025-11-17 11:00:00,2026-01-26 00:00:00
truckpaper.com,retail,2011,Peterbilt,389,U0A19V78X7E2RJPKX,40839.29,1124777,"Houston, TX",Cummins X15,6x2,Automatic,10,237,True,Box Truck,,True,https://www.truckpaper.com/listing/20677456,,2026-05-26,2026-06-11,False,False,False,active,2026-05-26 15:00:00,2026-06-11 00:00:00
equipmentfacts.com,auction,2017,Peterbilt,567,37XDFA40619EV43FW,95688.41,680725,"Fort Worth, TX",PACCAR MX13,6x4,Automatic,12,229,False,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/74339513,2023-08-03,2023-07-26,2023-08-26,False,False,False,ended,2023-07-26 15:00:00,2023-08-26 00:00:00
ironplanet.com,auction,2019,Kenworth,T880,FL58A3AL74X8GHSAD,111829.63,682307,"Dallas, TX",PACCAR MX13,6x4,Manual,10,258,False,Sleeper,"60""",False,https://www.ironplanet.com/listing/61525585,2026-06-09,2026-04-18,2026-06-11,False,False,False,active,2026-04-18 02:00:00,2026-06-11 00:00:00
ritchiebros.com,auction,2022,Volvo,VNL760,W1WKX5KBR0HDA31V8,150475.55,199375,"Salt Lake City, UT",Volvo D13,6x4,Manual,10,187,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/19739593,2023-04-04,2023-03-29,2023-04-04,False,False,False,ended,2023-03-29 18:00:00,2023-04-04 00:00:00
truckpaper.com,retail,2022,Kenworth,W900,JR1XZ8T5GG4CS44FS,130585.25,362837,"Indianapolis, IN",Cummins X15,6x4,Manual,18,182,False,Flatbed,,False,https://www.truckpaper.com/listing/99504647,,2023-10-03,2023-12-02,False,False,False,ended,2023-10-03 08:00:00,2023-12-02 00:00:00
truckpaper.com,retail,2022,Volvo,VNL760,71NGCKXVJYYLAZ44H,137410.66,457553,"Houston, TX",Volvo D13,6x2,Manual,13,226,False,Sleeper,"86""",False,https://www.truckpaper.com/listing/14221546,,2024-10-05,2024-11-28,False,False,False,withdrawn,2024-10-05 23:00:00,2024-11-28 00:00:00
commercialtrucktrader.com,retail,2006,Kenworth,T680,F8SG7N2TXUZB9SC7M,5000.0,1799548,"Atlanta, GA",PACCAR MX13,4x2,Manual,13,244,True,Sleeper,"60""",True,https://www.commercialtrucktrader.com/listing/86246142,,2026-01-11,2026-03-25,False,True,True,withdrawn,2026-01-11 22:00:00,2026-03-25 00:00:00
equipmentfacts.com,auction,2014,Freightliner,Cascadia,D60SFEZV9FWN7VMSG,54542.16,1311522,"Salt Lake City, UT",Cummins X15,6x2,Automatic,12,237,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/69243528,2025-06-30,2025-03-29,2025-08-18,False,False,False,ended,2025-03-29 11:00:00,2025-08-18 00:00:00
equipmentfacts.com,auction,2016,Volvo,VNL860,AV39MKEWJ9E76LK2F,101193.92,638385,"Memphis, TN",Volvo D13,6x4,Manual,13,214,True,Sleeper,"86""",False,https://www.equipmentfacts.com/listing/16610560,2024-12-16,2024-12-10,2024-12-31,False,False,False,ended,2024-12-10 23:00:00,2024-12-31 00:00:00
truckpaper.com,retail,2011,Peterbilt,567,23EVLASG0YG5T0WVS,33339.98,1548762,"Memphis, TN",PACCAR MX13,6x4,Automatic,10,219,True,Sleeper,"72""",True,https://www.truckpaper.com/listing/48581072,,2026-06-11,2026-06-11,False,True,False,active,2026-06-11 05:00:00,2026-06-11 05:00:00
commercialtrucktrader.com,retail,2020,Freightliner,Columbia,YGCRZEKTNJGSBA9E1,126855.98,447261,"Salt Lake City, UT",Detroit Series 60,6x4,Automatic,10,260,False,Sleeper,"86""",False,https://www.commercialtrucktrader.com/listing/30578813,,2024-11-03,2024-11-22,False,False,False,ended,2024-11-03 02:00:00,2024-11-22 00:00:00
equipmentfacts.com,auction,2006,Peterbilt,579,NF7E9L9Y7U1TZF25A,5000.0,1389962,"Memphis, TN",Cummins X15,6x4,Automatic,10,202,True,Flatbed,,False,https://www.equipmentfacts.com/listing/82535465,2023-10-20,2023-10-20,2023-11-14,False,False,False,withdrawn,2023-10-20 04:00:00,2023-11-14 00:00:00
commercialtrucktrader.com,retail,2006,Volvo,VNL860,2GPD157RGLXE699ZB,10942.85,1138183,"Phoenix, AZ",Volvo D13,6x2,Automatic,12,231,True,Sleeper,"60""",False,https://www.commercialtrucktrader.com/listing/70453862,,2025-06-26,2025-08-05,False,False,False,ended,2025-06-26 22:00:00,2025-08-05 00:00:00
ritchiebros.com,auction,2017,Kenworth,T680,HL48S85F3NBD6K11K,85970.39,1013041,"Dallas, TX",PACCAR MX13,6x4,Manual,10,246,True,Sleeper,"86""",False,https://www.ritchiebros.com/listing/76139706,2025-10-26,2025-08-25,2025-11-09,False,False,False,withdrawn,2025-08-25 07:00:00,2025-11-09 00:00:00
truckpaper.com,retail,2000,Freightliner,Columbia,UCCP94TR3L1LK8B0A,5000.0,2451444,"Dallas, TX",Detroit Series 60,6x4,Manual,13,237,False,Sleeper,"60""",True,https://www.truckpaper.com/listing/67741507,,2023-11-03,2024-05-04,False,True,False,withdrawn,2023-11-03 00:00:00,2024-05-04 00:00:00
truckpaper.com,retail,2009,Peterbilt,567,E62PYRBP58G8C0V59,11672.06,1405533,"Fort Worth, TX",PACCAR MX13,6x4,Automatic,12,256,False,Day Cab,,True,https://www.truckpaper.com/listing/44624823,,2024-07-09,2024-11-19,False,False,True,ended,2024-07-09 17:00:00,2024-11-19 00:00:00
ritchiebros.com,auction,2022,Kenworth,T680,CXC5AV2K5Z9K520BJ,142332.55,318686,"Dallas, TX",PACCAR MX13,6x4,Manual,10,253,True,Sleeper,"72""",False,https://www.ritchiebros.com/listing/37845564,2023-03-19,2023-03-16,2023-04-18,False,False,False,ended,2023-03-16 08:00:00,2023-04-18 00:00:00
commercialtrucktrader.com,retail,2016,Kenworth,W900,YU56R2JTMHLU2PA03,92784.35,522323,"Dallas, TX",Cummins X15,6x4,Manual,18,225,False,Day Cab,,False,https://www.commercialtrucktrader.com/listing/92248792,,2025-12-05,2025-12-30,False,False,False,withdrawn,2025-12-05 19:00:00,2025-12-30 00:00:00
truckpaper.com,retail,2025,Kenworth,T880,511GTYGWGLEE0690L,169247.86,116572,"Indianapolis, IN",PACCAR MX13,6x2,Automatic,10,202,True,Sleeper,"48""",False,https://www.truckpaper.com/listing/35557531,,2023-09-12,2023-10-06,False,False,False,ended,2023-09-12 10:00:00,2023-10-06 00:00:00
ritchiebros.com,auction,2020,Freightliner,Columbia,ABKGWW3A8LG7KVTU1,117732.42,617541,"Kansas City, MO",Detroit Series 60,6x4,Automatic,12,209,False,Day Cab,,False,https://www.ritchiebros.com/listing/74793116,2025-09-24,2025-09-01,2025-09-24,False,False,True,ended,2025-09-01 01:00:00,2025-09-24 00:00:00
ritchiebros.com,auction,2009,Kenworth,W900,GFZZN72ELUU6NR4JU,29922.14,1053815,"Houston, TX",Cummins X15,6x4,Automatic,12,211,True,Sleeper,"48""",True,https://www.ritchiebros.com/listing/78569229,2025-11-28,2025-09-24,2025-12-18,False,False,False,ended,2025-09-24 17:00:00,2025-12-18 00:00:00
commercialtrucktrader.com,retail,2016,Freightliner,Columbia,71UE3TVTM53ZZ4379,71744.19,1029460,"Phoenix, AZ",Detroit Series 60,4x2,Manual,10,226,False,Sleeper,"72""",True,https://www.commercialtrucktrader.com/listing/31304132,,2024-08-30,2024-12-20,True,False,True,withdrawn,2024-08-30 12:00:00,2024-12-20 00:00:00
truckpaper.com,retail,2014,Volvo,VNL860,C3583DDYLRKHZDPJK,40779.95,1471990,"Memphis, TN",Volvo D13,6x4,Manual,10,225,False,Day Cab,,False,https://www.truckpaper.com/listing/17384911,,2025-08-19,2025-10-19,False,False,False,withdrawn,2025-08-19 04:00:00,2025-10-19 00:00:00
equipmentfacts.com,auction,2016,Peterbilt,567,M9R416RYHZ0B7A88N,70456.24,1184402,"Phoenix, AZ",PACCAR MX13,6x4,Manual,18,225,False,Flatbed,,False,https://www.equipmentfacts.com/listing/84467464,2024-10-09,2024-08-26,2024-11-27,False,False,False,ended,2024-08-26 18:00:00,2024-11-27 00:00:00
truckpaper.com,retail,2024,International,LT625,DYK6R1B1KHY25XMPN,163626.8,183801,"Kansas City, MO",A26 Engine,6x2,Manual,13,210,True,Sleeper,"48""",False,https://www.truckpaper.com/listing/30131478,,2025-03-30,2025-05-10,False,False,False,ended,2025-03-30 00:00:00,2025-05-10 00:00:00
